Country or Area,Year,Value,
French Polynesia,1969,242943776.9,
French Polynesia,1968,259590076.3,
French Polynesia,1967,220984369.1,
French Polynesia,1966,215659455,
French Polynesia,1965,176534589.6,
Gabon,2014,18179717776,
Gabon,2013,17590716232,
Gabon,2012,17171447372,
Gabon,2011,18186478120,
Gabon,2010,14358584300,
Gabon,2009,12152235251,
Gabon,2008,15508574820,
Gabon,2007,12438956756,
Gabon,2006,10154041930,
Gabon,2005,9458884812,
Gabon,2004,7756293575,
Gabon,2003,6497305662,
Gabon,2002,5310381151,
Gabon,2001,5018874179,
Gabon,2000,5067865321,
Gabon,1999,4662992036,
Gabon,1998,4483417120,
Gabon,1997,5326816859,
Gabon,1996,5694040337,
Gabon,1995,4958845906,
Gabon,1994,4190819314,
Gabon,1993,4378645081,
Gabon,1992,5592390849,
Gabon,1991,5402919957,
Gabon,1990,5952293766,
Gabon,1989,4186411457,
Gabon,1988,3834503378,
Gabon,1987,3281797039,
Gabon,1986,3403638194,
Gabon,1985,3339914759,
Gabon,1984,3561451562,
Gabon,1983,3391275731,
Gabon,1982,3618007844,
Gabon,1981,3862269127,
Gabon,1980,4279637934,
Gabon,1979,3030251116,
Gabon,1978,2389479269,
Gabon,1977,2809349074,
Gabon,1976,3009409971,
Gabon,1975,2157592937,
Gabon,1974,1544216004,
Gabon,1973,722780701.1,
Gabon,1972,430508357.7,
Gabon,1971,381687073.1,
Gabon,1970,323802475.5,
Gabon,1969,318124701,
Gabon,1968,294468564.5,
Gabon,1967,271543680.3,
Gabon,1966,245849781.7,
Gabon,1965,226474285.6,
Gabon,1964,215679855.3,
Gabon,1963,154480244.2,
Gabon,1962,182796536.5,
Gabon,1961,167637907.4,
Gabon,1960,141468977.6,
"Gambia, The",2013,903779326.5,
"Gambia, The",2012,912569686.8,
"Gambia, The",2011,904256642.3,
"Gambia, The",2010,952429031.3,
"Gambia, The",2009,900639747.5,
"Gambia, The",2008,965769127.1,
"Gambia, The",2007,798870893.9,
"Gambia, The",2006,655068695.8,
"Gambia, The",2005,624174724.4,
"Gambia, The",2004,578785279.4,
"Gambia, The",2003,487038821.6,
"Gambia, The",2002,578236035.1,
"Gambia, The",2001,687408804.6,
"Gambia, The",2000,782915402.4,
"Gambia, The",1999,814723460.1,
"Gambia, The",1998,840285264.6,
"Gambia, The",1997,803630742.5,
"Gambia, The",1996,848237108.6,
"Gambia, The",1995,785996982.5,
"Gambia, The",1994,746491692.6,
"Gambia, The",1993,755042548.1,
"Gambia, The",1992,714255460.5,
"Gambia, The",1991,690314321.4,
"Gambia, The",1990,317083688.2,
"Gambia, The",1989,284120331.6,
"Gambia, The",1988,266672202.5,
"Gambia, The",1987,220626480.9,
"Gambia, The",1986,185646984.5,
"Gambia, The",1985,225726370.2,
"Gambia, The",1984,177340913.1,
"Gambia, The",1983,213448615.7,
"Gambia, The",1982,216050534.8,
"Gambia, The",1981,218767720.5,
"Gambia, The",1980,241083112.7,
"Gambia, The",1979,207112649.7,
"Gambia, The",1978,171833061.6,
"Gambia, The",1977,138093106.3,
"Gambia, The",1976,112190822.6,
"Gambia, The",1975,115179737.7,
"Gambia, The",1974,95796033.66,
"Gambia, The",1973,75187768.35,
"Gambia, The",1972,59160575.51,
"Gambia, The",1971,55728655.8,
"Gambia, The",1970,52296083.65,
"Gambia, The",1969,45168072.25,
"Gambia, The",1968,41160065.83,
"Gambia, The",1967,46695008.77,
"Gambia, The",1966,44212088.42,
Georgia,2014,16529963187,
Georgia,2013,16140047012,
Georgia,2012,15846474596,
Georgia,2011,14434619982,
Georgia,2010,11638536834,
Georgia,2009,10766836277,
Georgia,2008,12795044473,
Georgia,2007,10172869680,
Georgia,2006,7745406201,
Georgia,2005,6410941013,
Georgia,2004,5125273881,
Georgia,2003,3991374549,
Georgia,2002,3395778674,
Georgia,2001,3219487825,
Georgia,2000,3057453483,
Georgia,1999,2800024314,
Georgia,1998,3613500117,
Georgia,1997,3510540809,
Georgia,1996,3094915506,
Georgia,1995,2693731866,
Georgia,1994,2513870587,
Georgia,1993,2701181331,
Georgia,1992,3690328964,
Georgia,1991,6357615894,
Georgia,1990,7753501868,
Germany,2014,3.86829E+12,
Germany,2013,3.74532E+12,
Germany,2012,3.53962E+12,
Germany,2011,3.75746E+12,
Germany,2010,3.4173E+12,
Germany,2009,3.41801E+12,
Germany,2008,3.75237E+12,
Germany,2007,3.43995E+12,
Germany,2006,3.00245E+12,
Germany,2005,2.86141E+12,
Germany,2004,2.81925E+12,
Germany,2003,2.50573E+12,
Germany,2002,2.07914E+12,
Germany,2001,1.95065E+12,
Germany,2000,1.94995E+12,
Germany,1999,2.19996E+12,
Germany,1998,2.24323E+12,
Germany,1997,2.21869E+12,
Germany,1996,2.50367E+12,
Germany,1995,2.59162E+12,
Germany,1994,2.20597E+12,
Germany,1993,2.06856E+12,
Germany,1992,2.12313E+12,
Germany,1991,1.86187E+12,
Germany,1990,1.76497E+12,
Germany,1989,1.39367E+12,
Germany,1988,1.39593E+12,
Germany,1987,1.29326E+12,
Germany,1986,1.0423E+12,
Germany,1985,7.29763E+11,
Germany,1984,7.22368E+11,
Germany,1983,7.67768E+11,
Germany,1982,7.73638E+11,
Germany,1981,7.97443E+11,
Germany,1980,9.46695E+11,
Germany,1979,8.78011E+11,
Germany,1978,7.37668E+11,
Germany,1977,5.98226E+11,
Germany,1976,5.17788E+11,
Germany,1975,4.8878E+11,
Germany,1974,4.43619E+11,
Germany,1973,3.96867E+11,
Germany,1972,2.98667E+11,
Germany,1971,2.49039E+11,
Germany,1970,2.15022E+11,
Ghana,2014,38616536132,
Ghana,2013,47805069495,
Ghana,2012,41939728979,
Ghana,2011,39566292433,
Ghana,2010,32174772956,
Ghana,2009,25977847814,
Ghana,2008,28526891010,
Ghana,2007,24758819718,
Ghana,2006,20409257610,
Ghana,2005,10731634117,
Ghana,2004,8881368538,
Ghana,2003,7632406553,
Ghana,2002,6166330136,
Ghana,2001,5314909954,
Ghana,2000,4983024408,
Ghana,1999,7719354839,
Ghana,1998,7480968858,
Ghana,1997,6891308594,
Ghana,1996,6934984709,
Ghana,1995,6465137615,
Ghana,1994,5444560669,
Ghana,1993,5966255778,
Ghana,1992,6413901602,
Ghana,1991,6596546196,
Ghana,1990,5889174834,
Ghana,1989,5251764270,
Ghana,1988,5197840973,
Ghana,1987,5074829932,
Ghana,1986,5727602649,
Ghana,1985,4504342153,
Ghana,1984,4412279865,
Ghana,1983,4057275078,
Ghana,1982,4035994383,
Ghana,1981,4222441673,
Ghana,1980,4445228057,
Ghana,1979,4020227931,
Ghana,1978,3662478173,
Ghana,1977,3189428571,
Ghana,1976,2765254360,
Ghana,1975,2810106390,
Ghana,1974,2894409912,
Ghana,1973,2465493032,
Ghana,1972,2112293280,
Ghana,1971,2417108578,
Ghana,1970,2215028588,
Ghana,1969,1962050556,
Ghana,1968,1666909518,
Ghana,1967,1747187645,
Ghana,1966,2126300672,
Ghana,1965,2053462968,
Ghana,1964,1731296200,
Ghana,1963,1540797589,
Ghana,1962,1382515654,
Ghana,1961,1302674325,
Ghana,1960,1217230095,
Greece,2014,2.35574E+11,
Greece,2013,2.3951E+11,
Greece,2012,2.45671E+11,
Greece,2011,2.8778E+11,
Greece,2010,2.99379E+11,
Greece,2009,3.3E+11,
Greece,2008,3.54461E+11,
Greece,2007,3.18498E+11,
Greece,2006,2.73318E+11,
Greece,2005,2.47783E+11,
Greece,2004,2.40521E+11,
Greece,2003,2.01924E+11,
Greece,2002,1.53831E+11,
Greece,2001,1.36191E+11,
Greece,2000,1.30495E+11,
Greece,1999,1.42541E+11,
Greece,1998,1.44428E+11,
Greece,1997,1.43158E+11,
Greece,1996,1.45862E+11,
Greece,1995,1.36878E+11,
Greece,1994,1.16602E+11,
Greece,1993,1.08809E+11,
Greece,1992,1.16225E+11,
Greece,1991,1.05143E+11,
Greece,1990,97891090929,
Greece,1989,79169043642,
Greece,1988,76261278405,
Greece,1987,65652751132,
Greece,1986,56379593720,
Greece,1985,47820850975,
Greece,1984,48020024788,
Greece,1983,49428872678,
Greece,1982,54617991327,
Greece,1981,52346507380,
Greece,1980,56829663469,
Greece,1979,54481875805,
Greece,1978,44270203154,
Greece,1977,36176233117,
Greece,1976,31152840485,
Greece,1975,28525872476,
Greece,1974,25351305682,
Greece,1973,22347844649,
Greece,1972,16885506818,
Greece,1971,14591755682,
Greece,1970,13139862500,
Greece,1969,11266091571,
Greece,1968,9915140546,
Greece,1967,9136711288,
Greece,1966,8455611129,
Greece,1965,7600579093,
Greece,1964,6680298251,
Greece,1963,5949478035,
Greece,1962,5327573509,
Greece,1961,5016048786,
Greece,1960,4446528165,
Greenland,2009,1267711816,
Greenland,2008,1739579594,
Greenland,2007,2121759848,
Greenland,2006,1738432116,
Greenland,2005,1702543477,
Greenland,2004,1644951892,
Greenland,2003,1426452030,
Greenland,2002,1169136691,
Greenland,2001,1086170639,
Greenland,2000,1068024994,
Greenland,1999,1131555107,
Greenland,1998,1149858127,
Greenland,1997,1072154407,
Greenland,1996,1197515638,
Greenland,1995,1208953359,
Greenland,1994,1005887592,
Greenland,1993,927214127.9,
Greenland,1992,1037916105,
Greenland,1991,1016500016,
Greenland,1990,1018977225,
Greenland,1989,929799902.2,
Greenland,1988,898607670.6,
Greenland,1987,787390447.3,
Greenland,1986,603016317.5,
Greenland,1985,412876395.8,
Greenland,1984,379371913.7,
Greenland,1983,416184086.2,
Greenland,1982,402403057.2,
Greenland,1981,435749013.9,
Greenland,1980,476051769,
Greenland,1979,420645795,
Greenland,1978,355987428.4,
Greenland,1977,282269773,
Greenland,1976,240779415.7,
Greenland,1975,211192463.7,
Greenland,1974,169918944.1,
Greenland,1973,140153753.7,
Greenland,1972,106101302.5,
Greenland,1971,88570999.35,
Greenland,1970,69520029.27,
Grenada,2014,911803790.4,
Grenada,2013,842571332.2,
Grenada,2012,799882130,
Grenada,2011,778648670.4,
Grenada,2010,771015875.9,
Grenada,2009,771278098.1,
Grenada,2008,825925925.9,
Grenada,2007,758518518.5,
Grenada,2006,698518518.5,
Grenada,2005,695370296.3,
Grenada,2004,599118592.6,
Grenada,2003,591018407.4,
Grenada,2002,540336925.9,
Grenada,2001,520444185.2,
Grenada,2000,520044370.4,
Grenada,1999,379629407.4,
Grenada,1998,340814814.8,
Grenada,1997,304940740.7,
Grenada,1996,294651851.9,
Grenada,1995,276296296.3,
Grenada,1994,261777777.8,
Grenada,1993,250259259.3,
Grenada,1992,250914814.8,
Grenada,1991,241570370.4,
Grenada,1990,221070366.5,
Grenada,1989,213066662.9,
Grenada,1988,184533330.1,
Grenada,1987,167229626.7,
Grenada,1986,144011108.6,
Grenada,1985,128211108.8,
Grenada,1984,110099998.1,
Grenada,1983,101211109.3,
Grenada,1982,95229627.95,
Grenada,1981,87888887.34,
Grenada,1980,83614813.34,
Grenada,1979,78314813.43,
Grenada,1978,67548146.96,
Grenada,1977,53322221.28,
Guatemala,2014,58827085047,
Guatemala,2013,53851148432,
Guatemala,2012,50388460223,
Guatemala,2011,47654787037,
Guatemala,2010,41338008265,
Guatemala,2009,37733609954,
Guatemala,2008,39136436508,
Guatemala,2007,34113107920,
Guatemala,2006,30231249704,
Guatemala,2005,27211376361,
Guatemala,2004,23965275027,
Guatemala,2003,21917430518,
Guatemala,2002,20776403595,
Guatemala,2001,18702803044,
Guatemala,2000,19290566570,
Guatemala,1999,18317172141,
Guatemala,1998,19393672244,
Guatemala,1997,17788559414,
Guatemala,1996,15781579950,
Guatemala,1995,14656917900,
Guatemala,1994,12983235568,
Guatemala,1993,11399942453,
Guatemala,1992,10440842165,
Guatemala,1991,9406097735,
Guatemala,1990,7650125576,
Guatemala,1989,8410724406,
Guatemala,1988,7841603167,
Guatemala,1987,7084399840,
Guatemala,1986,7231963327,
Guatemala,1985,9721652289,
Guatemala,1984,9470000100,
Guatemala,1983,9050000400,
Guatemala,1982,8716999700,
Guatemala,1981,8607500300,
Guatemala,1980,7878700000,
Guatemala,1979,6902600200,
Guatemala,1978,6070600200,
Guatemala,1977,5480500200,
Guatemala,1976,4365300200,
Guatemala,1975,3645900000,
Guatemala,1974,3161499900,
Guatemala,1973,2569200100,
Guatemala,1972,2101300000,
Guatemala,1971,1984800000,
Guatemala,1970,1904000000,
Guatemala,1969,1715399900,
Guatemala,1968,1610500000,
Guatemala,1967,1453500000,
Guatemala,1966,1390700000,
Guatemala,1965,1331399900,
Guatemala,1964,1299099900,
Guatemala,1963,1262800000,
Guatemala,1962,1143600000,
Guatemala,1961,1076699900,
Guatemala,1960,1043599900,
Guinea,2014,6624068016,
Guinea,2013,6231725485,
Guinea,2012,5667229759,
Guinea,2011,5067360009,
Guinea,2010,4735956493,
Guinea,2009,4609923756,
Guinea,2008,4515824647,
Guinea,2007,4134173275,
Guinea,2006,2931625105,
Guinea,2005,2937071767,
Guinea,2004,3666349049,
Guinea,2003,3446442219,
Guinea,2002,2949637039,
Guinea,2001,2833442750,
Guinea,2000,2995360969,
Guinea,1999,3461282294,
Guinea,1998,3588376057,
Guinea,1997,3783788551,
Guinea,1996,3869032271,
Guinea,1995,3693753379,
Guinea,1994,3383218923,
Guinea,1993,3279063318,
Guinea,1992,3284625277,
Guinea,1991,3014890569,
Guinea,1990,2666616177,
Guinea,1989,2432029380,
Guinea,1988,2384295764,
Guinea,1987,2041538057,
Guinea,1986,1922600899,
Guinea-Bissau,2014,1022371992,
Guinea-Bissau,2013,946629755.8,
Guinea-Bissau,2012,958857944.2,
Guinea-Bissau,2011,1103652041,
Guinea-Bissau,2010,847491366.9,
Guinea-Bissau,2009,825796952.7,
Guinea-Bissau,2008,864107768.3,
Guinea-Bissau,2007,695606313.9,
Guinea-Bissau,2006,591829897.5,
Guinea-Bissau,2005,586791836.1,
Guinea-Bissau,2004,531109346.8,
Guinea-Bissau,2003,476388249.3,
Guinea-Bissau,2002,415843479.8,
Guinea-Bissau,2001,392278164.4,
Guinea-Bissau,2000,370173851.9,
Guinea-Bissau,1999,224446652.1,
Guinea-Bissau,1998,206457553.4,
Guinea-Bissau,1997,268551010.9,
Guinea-Bissau,1996,270419779.4,
Guinea-Bissau,1995,253966919.9,
Guinea-Bissau,1994,235619994.8,
Guinea-Bissau,1993,236880813.8,
Guinea-Bissau,1992,226313492.7,
Guinea-Bissau,1991,257150573.2,
Guinea-Bissau,1990,243961995.5,
Guinea-Bissau,1989,213143016.4,
Guinea-Bissau,1988,164458120.3,
Guinea-Bissau,1987,173836362,
Guinea-Bissau,1986,130225018.8,
Guinea-Bissau,1985,143856253.1,
Guinea-Bissau,1984,138478900.6,
Guinea-Bissau,1983,163577538.3,
Guinea-Bissau,1982,165523634.5,
Guinea-Bissau,1981,154731969.7,
Guinea-Bissau,1980,110653830.7,
Guinea-Bissau,1979,118537875.1,
Guinea-Bissau,1978,122666858.8,
Guinea-Bissau,1977,114971207.2,
Guinea-Bissau,1976,112386489,
Guinea-Bissau,1975,108985740.2,
Guinea-Bissau,1974,98775328.95,
Guinea-Bissau,1973,89374237.29,
Guinea-Bissau,1972,87702828.57,
Guinea-Bissau,1971,78540057.14,
Guinea-Bissau,1970,78733594.84,
Guyana,2014,3096747287,
Guyana,2013,2982036494,
Guyana,2012,2851149183,
Guyana,2011,2576597596,
Guyana,2010,2259288396,
Guyana,2009,2025565089,
Guyana,2008,1922603032,
Guyana,2007,1740334782,
Guyana,2006,1458446872,
Guyana,2005,824880550.3,
Guyana,2004,785918769.6,
Guyana,2003,741929342.8,
Guyana,2002,722460886.4,
Guyana,2001,696281471.7,
Guyana,2000,712667896.7,
Guyana,1999,694754988.3,
Guyana,1998,717530683.2,
Guyana,1997,749138009.6,
Guyana,1996,705406001.4,
Guyana,1995,621626785.9,
Guyana,1994,540874934.2,
Guyana,1993,442273433.2,
Guyana,1992,368281378.9,
Guyana,1991,336708419.5,
Guyana,1990,396582263.3,
Guyana,1989,379779379.1,
Guyana,1988,413799990,
Guyana,1987,354591840,
Guyana,1986,504651117.2,
Guyana,1985,453488352,
Guyana,1984,437631610.8,
Guyana,1983,489333333.3,
Guyana,1982,482000000,
Guyana,1981,570357116.9,
Guyana,1980,603200000,
Guyana,1979,530440000,
Guyana,1978,507080000,
Guyana,1977,449880000,
Guyana,1976,454440000,
Guyana,1975,494791647,
Guyana,1974,433954536,
Guyana,1973,307047633,
Guyana,1972,285380965.3,
Guyana,1971,282050000,
Guyana,1970,267800000,
Guyana,1969,249300000,
Guyana,1968,229750000,
Guyana,1967,250176463.6,
Guyana,1966,228705875.9,
Guyana,1965,213235288.1,
Guyana,1964,194774510.5,
Guyana,1963,175757891.6,
Guyana,1962,194949510,
Guyana,1961,185849532.9,
Guyana,1960,170216238.9,
Haiti,2014,8713041023,
Haiti,2013,8452718010,
Haiti,2012,7890216508,
Haiti,2011,7516834160,
Haiti,2010,6622541529,
Haiti,2009,6584649419,
Haiti,2008,6548530572,
Haiti,2007,5885325590,
Haiti,2006,4757289752,
Haiti,2005,4310358096,
Haiti,2004,3537720277,
Haiti,2003,2960306121,
Haiti,2002,3472191962,
Haiti,2001,3596443005,
Haiti,2000,3953846311,
Haiti,1999,4153736347,
Haiti,1998,3723909227,
Haiti,1997,3338897648,
Haiti,1996,2907452193,
Haiti,1995,2813320255,
Haiti,1994,2167564195,
Haiti,1993,1878248741,
Haiti,1992,2257121668,
Haiti,1991,3473540602,
Heavily indebted poor countries (HIPC),2014,6.30954E+11,
Heavily indebted poor countries (HIPC),2013,5.98852E+11,
Heavily indebted poor countries (HIPC),2012,5.51529E+11,
Heavily indebted poor countries (HIPC),2011,5.16812E+11,
Heavily indebted poor countries (HIPC),2010,4.63233E+11,
Heavily indebted poor countries (HIPC),2009,4.18893E+11,
Heavily indebted poor countries (HIPC),2008,4.15655E+11,
Heavily indebted poor countries (HIPC),2007,3.44885E+11,
Heavily indebted poor countries (HIPC),2006,2.89625E+11,
Heavily indebted poor countries (HIPC),2005,2.42159E+11,
Heavily indebted poor countries (HIPC),2004,2.09594E+11,
Heavily indebted poor countries (HIPC),2003,1.82324E+11,
Heavily indebted poor countries (HIPC),2002,1.59791E+11,
Heavily indebted poor countries (HIPC),2001,1.47986E+11,
Heavily indebted poor countries (HIPC),2000,1.55852E+11,
Heavily indebted poor countries (HIPC),1999,1.43545E+11,
Heavily indebted poor countries (HIPC),1998,1.43829E+11,
Heavily indebted poor countries (HIPC),1997,1.3962E+11,
Heavily indebted poor countries (HIPC),1996,1.33054E+11,
Heavily indebted poor countries (HIPC),1995,1.27049E+11,
Heavily indebted poor countries (HIPC),1994,1.11156E+11,
Heavily indebted poor countries (HIPC),1993,1.24833E+11,
Heavily indebted poor countries (HIPC),1992,1.22676E+11,
Heavily indebted poor countries (HIPC),1991,1.3479E+11,
Heavily indebted poor countries (HIPC),1990,1.30491E+11,
Heavily indebted poor countries (HIPC),1989,1.28033E+11,
Heavily indebted poor countries (HIPC),1988,1.33113E+11,
Heavily indebted poor countries (HIPC),1987,1.33983E+11,
Heavily indebted poor countries (HIPC),1986,1.21403E+11,
Heavily indebted poor countries (HIPC),1985,1.05746E+11,
Heavily indebted poor countries (HIPC),1984,1.01137E+11,
Heavily indebted poor countries (HIPC),1983,1.01342E+11,
Heavily indebted poor countries (HIPC),1982,1.07E+11,
Heavily indebted poor countries (HIPC),1981,1.07003E+11,
Heavily indebted poor countries (HIPC),1980,1.0762E+11,
Heavily indebted poor countries (HIPC),1979,1.01702E+11,
Heavily indebted poor countries (HIPC),1978,91955611143,
